ano,id_microrregiao,sigla_uf,primeiro_ano_tratamento,tratado,pos_tratamento,pam_area_plantada,pam_area_colhida,pam_quantidade_produzida,pam_valor_producao,pam_produtividade,populacao_total,pib_total,pib_per_capita,pib_agropecuario,area_cafe,area_cana,area_citricos,area_outras_lavouras_temporarias,area_soja
2018,25010,PB,2007,1,1,2,2,60.0,4.0,30.0,127644,1423698000,11153.661746733102,100266000,0.0,0.0,0.0,0.7778382917480483,0.0
2019,25010,PB,2007,1,1,2,2,70.0,6.0,35.0,128265,1494636000,11652.71898023623,87565000,0.0,0.0,0.0,0.7228475077514657,0.0
2020,25010,PB,2007,1,1,2,2,60.0,6.0,30.0,128799,1564000000,12142.951420430283,120980000,0.0,0.0,0.0,0.7361316146850594,0.0
2021,25010,PB,2007,1,1,0,0,0.0,0.0,0.0,129316,1698123000,13131.5769123697,133165000,0.0,0.0,0.0,0.733470435546876,0.0
2003,25011,PB,2008,1,0,0,0,0.0,0.0,0.0,60572,153152000,2528.428977085122,30365000,0.0,0.734876770446777,0.0,0.0,0.0
2004,25011,PB,2008,1,0,0,0,0.0,0.0,0.0,60962,171770000,2817.656901020308,31310000,0.0,0.7428549487915036,0.0,0.0,0.0
2005,25011,PB,2008,1,0,0,0,0.0,0.0,0.0,61177,202008000,3302.0252709351553,36941000,0.0,0.7419683563842772,0.0,0.0,0.0
2006,25011,PB,2008,1,0,0,0,0.0,0.0,0.0,61388,226663000,3692.301426988988,36993000,0.0,0.7384224136352536,0.0,0.0,0.0
2007,25011,PB,2008,1,0,0,0,0.0,0.0,0.0,62050,244012000,3932.506043513296,35335000,0.0,0.744627337890625,0.0,0.0,0.0
2008,25011,PB,2008,1,1,0,0,0.0,0.0,0.0,63789,286596000,4492.874947091192,48012000,0.0,0.7472872446899412,0.0,0.0,0.0
2009,25011,PB,2008,1,1,0,0,0.0,0.0,0.0,64122,320609000,4999.984404728486,54545000,0.0,0.7375373715209959,0.0,0.0,0.0
2010,25011,PB,2008,1,1,0,0,0.0,0.0,0.0,63704,343928000,5398.844656536481,46876000,0.0,0.7428546883544919,0.0,0.0,0.0
2011,25011,PB,2008,1,1,0,0,0.0,0.0,0.0,63990,381533000,5962.384747616815,61250000,0.0,0.7366504174194333,0.0,0.0,0.0
2012,25011,PB,2008,1,1,0,0,0.0,0.0,0.0,64197,423009000,6589.233141735595,54636000,0.0,0.7331038595581052,0.0,0.0,0.0
2013,25011,PB,2008,1,1,0,0,0.0,0.0,0.0,65654,463355000,7057.528863435587,60674000,0.0,0.7428542811889647,0.0,0.0,0.0
2014,25011,PB,2008,1,1,0,0,0.0,0.0,0.0,66005,520698000,7888.766002575562,62049000,0.0,0.7393085463867185,0.0,0.0,0.0
2015,25011,PB,2008,1,1,0,0,0.0,0.0,0.0,66344,568286000,8565.748221391535,62495000,0.0,0.7348762161865232,0.0,0.0,0.0
2016,25011,PB,2008,1,1,0,0,0.0,0.0,0.0,66666,579799000,8697.071970719708,64961000,0.0,0.7357629393310546,0.0,0.0,0.0
2017,25011,PB,2008,1,1,0,0,0.0,0.0,0.0,66978,620277000,9260.906566335214,64696000,0.0,0.7331033814086914,0.0,0.0,0.0
2018,25011,PB,2008,1,1,0,0,0.0,0.0,0.0,66642,679210000,10191.921010773985,113806000,0.0,0.7339896711425777,0.0,0.0,0.0
2019,25011,PB,2008,1,1,4,4,140.0,11.0,35.0,67027,706587000,10541.826428155819,116414000,0.0,0.755265849426269,0.0,0.0,0.0
2020,25011,PB,2008,1,1,4,4,120.0,10.0,30.0,67264,766018000,11388.231446241674,146320000,0.0,0.7534929186401361,0.0,0.0,0.0
2021,25011,PB,2008,1,1,0,0,0.0,0.0,0.0,67495,889928000,13185.095192236462,212821000,0.0,0.7650158967895503,0.0,0.0150699895019531,0.0
2003,25012,PB,0,0,0,0,0,0.0,0.0,0.0,108821,264826000,2433.5927808051756,39099000,0.0,0.1411185464477539,0.0,0.0985477040405274,0.0
2004,25012,PB,0,0,0,0,0,0.0,0.0,0.0,109564,292058000,2665.638348362601,41335000,0.0,0.108284016418457,0.0,0.062135411376953095,0.0
2005,25012,PB,0,0,0,0,0,0.0,0.0,0.0,110012,324502000,2949.6963967567176,48698000,0.0,0.09852107965087889,0.0,0.0727796882934571,0.0
2006,25012,PB,0,0,0,0,0,0.0,0.0,0.0,110457,372016000,3367.9712467294967,51162000,0.0,0.0967462609863282,0.0,0.1403125622558594,0.0
2007,25012,PB,0,0,0,0,0,0.0,0.0,0.0,114868,416947000,3629.792457429397,51037000,0.0,0.1357927776489257,0.0,0.17143899255371098,0.0
2008,25012,PB,0,0,0,0,0,0.0,0.0,0.0,118048,490384000,4154.106804011927,66376000,0.0,0.1633032385253905,0.0,0.26740245703125,0.0
2009,25012,PB,0,0,0,0,0,0.0,0.0,0.0,119021,558888000,4695.709160568303,72216000,0.0,0.1739524998779295,0.0,0.34913295758056617,0.0
2010,25012,PB,0,0,0,0,0,0.0,0.0,0.0,119735,630660000,5267.131582244122,73424000,0.0,0.16862707617187478,0.0,0.5259315442504882,0.0
2011,25012,PB,0,0,0,0,0,0.0,0.0,0.0,120576,705118000,5847.9133492569,100764000,0.0,0.1810559465332029,0.0,1.0900728996582036,0.0
2012,25012,PB,0,0,0,0,0,0.0,0.0,0.0,121484,785022000,6461.937374469066,91364000,0.0,0.17750130114746077,0.0,1.0162872153320306,0.0
2013,25012,PB,0,0,0,0,0,0.0,0.0,0.0,124730,898932000,7207.023170047302,118435000,0.0,0.18105114184570298,0.0,0.6600377813720704,0.0
2014,25012,PB,0,0,0,0,0,0.0,0.0,0.0,125728,977547000,7775.0938533978115,105066000,0.0,0.1837141271972656,0.0,0.5996229157714841,0.0
2015,25012,PB,0,0,0,0,0,0.0,0.0,0.0,126686,1074140000,8478.758505280774,119457000,0.0,0.1819407073364257,0.0,0.6485076769409184,0.0
2016,25012,PB,0,0,0,0,0,0.0,0.0,0.0,127609,1127537000,8835.873645275804,125312000,0.0,0.18460516790771472,0.0,1.1708844528808586,0.0
2017,25012,PB,0,0,0,0,0,0.0,0.0,0.0,128496,1207347000,9395.988980201719,152537000,0.0,0.18549249761962872,0.0,1.3928948155517573,0.0
2018,25012,PB,0,0,0,0,0,0.0,0.0,0.0,127511,1217223000,9546.023480327187,151137000,0.0,0.18726810815429668,0.0,2.290209490783689,0.0
2019,25012,PB,0,0,0,0,0,0.0,0.0,0.0,128388,1275559000,9935.188646914043,143199000,0.0,0.189043101989746,0.0,3.1316100094604438,0.0
2020,25012,PB,0,0,0,0,0,0.0,0.0,0.0,129109,1333233000,10326.414115204981,188246000,0.0,0.1890432088623045,0.0,3.149377454650873,0.0
2021,25012,PB,0,0,0,0,0,0.0,0.0,0.0,129814,1413887000,10891.637265626203,188006000,0.0,0.1739496510620116,0.0,2.9592511026000894,0.0
2003,25013,PB,0,0,0,20,20,499.0,19.0,24.95,94446,205791000,2178.927641191792,30972000,0.0,0.1954202984008788,0.0,0.1927507919921876,0.0
2004,25013,PB,0,0,0,20,20,500.0,20.0,25.0,95369,225771000,2367.341588985939,29308000,0.0,0.18387180419921878,0.0,0.1199144509887696,0.0
2005,25013,PB,0,0,0,20,20,500.0,19.0,25.0,95880,254057000,2649.7392574050896,30571000,0.0,0.18564740093994142,0.0,0.022206646545410103,0.0
2006,25013,PB,0,0,0,20,20,500.0,20.0,25.0,96388,290460000,3013.445657135743,30432000,0.0,0.200749407043457,0.0,0.0257597154541015,0.0
2007,25013,PB,0,0,0,20,20,500.0,20.0,25.0,94193,314739000,3341.426645292113,34629000,0.0,0.1963077045288085,0.0,0.0213179877319336,0.0
2008,25013,PB,0,0,0,20,20,500.0,18.0,25.0,96853,364110000,3759.4085882729496,41251000,0.0,0.1909777280883789,0.0,0.0159881726074219,0.0
2009,25013,PB,0,0,0,20,20,500.0,21.0,25.0,97159,380960000,3920.9954816331992,33699000,0.0,0.1909776477661133,0.0,0.0426314965209961,0.0
2010,25013,PB,0,0,0,20,20,500.0,21.0,25.0,93423,421308000,4509.681770013808,28473000,0.0,0.19008916381835939,0.0,0.0435198400268555,0.0
2011,25013,PB,0,0,0,20,20,800.0,48.0,40.0,93505,465848000,4982.065130206941,39418000,0.0,0.2034144822387696,0.0,0.0524084356079102,0.0
2012,25013,PB,0,0,0,20,20,800.0,54.0,40.0,93586,519696000,5553.138289915159,29758000,0.0,0.2051911156005859,0.0,0.090599756225586,0.0
2013,25013,PB,0,0,0,20,20,800.0,52.0,40.0,95177,577509000,6067.736953255513,41397000,0.0,0.2114095282592773,0.0,0.045297310058593804,0.0
2014,25013,PB,0,0,0,30,30,1500.0,105.0,50.0,96005,651134000,6782.29258892766,29639000,0.0,0.2078570458984375,0.0,0.0133239420776367,0.0
2015,25013,PB,0,0,0,20,20,900.0,61.0,45.0,96137,696334000,7243.142598583272,34222000,0.0,0.2069688997802735,0.0,0.255816701904297,0.0
2016,25013,PB,0,0,0,20,20,900.0,63.0,45.0,96262,759153000,7886.320666514304,44670000,0.0,0.2069684114990234,0.0,0.5178522164306643,0.0
2017,25013,PB,0,0,0,20,20,900.0,72.0,45.0,96383,799735000,8297.46947075729,52665000,0.0,0.2060801564941406,0.0,0.6048995234375004,0.0
2018,25013,PB,0,0,0,20,20,900.0,72.0,45.0,96277,825455000,8573.75074005214,48711000,0.0,0.2060802269287109,0.0,0.5222903491210937,0.0
2019,25013,PB,0,0,0,15,15,675.0,54.0,45.0,96326,861666000,8945.31071569462,38405000,0.0,0.2016387854003906,0.0,0.38905195727539066,0.0
2020,25013,PB,0,0,0,15,15,700.0,63.0,46.666666666666664,96368,922608000,9573.800431678566,50713000,0.0,0.19986198547363282,0.0,0.407705302734375,0.0
2021,25013,PB,0,0,0,20,20,900.0,135.0,45.0,96409,1003448000,10408.239894615648,67520000,0.0,0.1989733862915039,0.0,0.4103700050659179,0.0
2003,25014,PB,0,0,0,0,0,0.0,0.0,0.0,48786,139794000,2865.453203787972,12286000,0.0,0.0754326820068359,0.0,1.8625503291625982,0.0
2004,25014,PB,0,0,0,0,0,0.0,0.0,0.0,49175,156480000,3182.104728012201,13098000,0.0,0.0754326820068359,0.0,1.675320000366211,0.0
2005,25014,PB,0,0,0,0,0,0.0,0.0,0.0,49390,177102000,3585.7865964770194,14868000,0.0,0.0754325207519531,0.0,1.3416702851562505,0.0
2006,25014,PB,0,0,0,0,0,0.0,0.0,0.0,49605,214151000,4317.1252897893355,16951000,0.0,0.0754325207519531,0.0,1.4534785121460005,0.0
2007,25014,PB,0,0,0,0,0,0.0,0.0,0.0,51501,235645000,4575.542222481117,15052000,0.0,0.0754325207519531,0.0,1.1828537011108418,0.0
2008,25014,PB,0,0,0,0,0,0.0,0.0,0.0,52927,273643000,5170.196686001474,17981000,0.0,0.0754325207519531,0.0,0.7400602430419919,0.0
2009,25014,PB,0,0,0,0,0,0.0,0.0,0.0,53366,309924000,5807.517895289136,16285000,0.0,0.0754325207519531,0.0,0.4374664550781253,0.0
2010,25014,PB,0,0,0,0,0,0.0,0.0,0.0,53596,324114000,6047.354280170162,14251000,0.0,0.0772074763183593,0.0,0.2777400988769532,0.0
2011,25014,PB,0,0,0,0,0,0.0,0.0,0.0,54010,358281000,6633.604887983707,18360000,0.0,0.0772074763183593,0.0,0.1508485079956055,0.0
2012,25014,PB,0,0,0,0,0,0.0,0.0,0.0,54414,409144000,7519.094350718565,13556000,0.0,0.0772074763183593,0.0,1.0044858566284174,0.0
