ano,id_microrregiao,sigla_uf,primeiro_ano_tratamento,tratado,pos_tratamento,area_plantada,area_colhida,taxa_aproveitamento,producao,produtividade,valor_producao,populacao_total,pib_total,pib_per_capita,pib_agropecuario
2004,31034,MG,2006,1,0,480,480,1.0,10681.0,30750.0,427.0,232692,3082244000,13246.02,34057000
2005,31034,MG,2006,1,0,560,560,1.0,17292.0,39666.666666666664,710.0,235440,3303283000,14030.25,31490000
2006,31034,MG,2006,1,1,589,589,1.0,19871.0,36545.454545454544,813.0,238172,3507214000,14725.55,36582000
2007,31034,MG,2006,1,1,542,542,1.0,18130.0,36272.72727272727,757.0,235045,4017058000,17090.59,45855000
2008,31034,MG,2006,1,1,541,541,1.0,23060.0,36145.454545454544,978.0,244412,5786619000,23675.67,48923000
2009,31034,MG,2006,1,1,541,541,1.0,22788.0,36181.818181818184,969.0,246675,4004443000,16233.68,42644000
2010,31034,MG,2006,1,1,541,541,1.0,22553.0,35269.09090909091,956.0,247251,5415531000,21902.97,50156000
2011,31034,MG,2006,1,1,603,603,1.0,38353.0,45432.0,1975.0,249323,6896022000,27658.99,64001000
2012,31034,MG,2006,1,1,603,603,1.0,35847.0,40656.7,2544.0,251333,7871607000,31319.43,54830000
2013,31034,MG,2006,1,1,501,501,1.0,29070.0,45983.4,1787.0,261120,8568654000,32815.0,91573000
2014,31034,MG,2006,1,1,631,631,1.0,39950.0,50949.2,2898.0,263295,9014220000,34236.2,87442000
2015,31034,MG,2006,1,1,642,642,1.0,42736.0,60678.1,2938.0,265383,8494200000,32007.33,86919000
2016,31034,MG,2006,1,1,504,504,1.0,28222.0,50915.9,2170.0,267370,6939224000,25953.64,127456000
2017,31034,MG,2006,1,1,422,422,1.0,17406.0,46444.444444444445,2061.0,269255,7767587000,28848.44,114664000
2018,31034,MG,2006,1,1,422,422,1.0,17128.0,39654.22222222222,2416.0,269250,8556555000,31779.22,92483000
2019,31034,MG,2006,1,1,419,419,1.0,17184.0,40388.88888888889,2206.0,271313,9278501000,34198.51,105241000
2020,31034,MG,2006,1,1,494,494,1.0,21382.0,42777.77777777778,2649.0,273311,11044180000,40408.84,155057000
2021,31034,MG,2006,1,1,392,392,1.0,16164.0,41142.857142857145,2813.0,275233,17083900000,62070.68,216906000
2022,31034,MG,2006,1,1,344,344,1.0,15251.0,44535.71428571428,2585.0,276573,,,
2023,31034,MG,2006,1,1,380,380,1.0,17260.0,45428.57142857143,2995.0,,,,
2003,31035,MG,2007,1,0,2100,2100,1.0,104830.0,48515.933333333334,3131.0,128080,439166000,3428.84,64860000
2004,31035,MG,2007,1,0,2281,2281,1.0,118060.0,49515.933333333334,4487.0,128017,501407000,3916.72,78987000
2005,31035,MG,2007,1,0,2365,2365,1.0,124956.0,49516.26666666667,5797.0,127981,566401000,4425.66,79927000
2006,31035,MG,2007,1,0,2464,2464,1.0,131626.0,50180.0,6793.0,127945,603404000,4716.12,86994000
2007,31035,MG,2007,1,1,2418,2418,1.0,133506.0,50846.666666666664,7150.0,129450,650586000,5025.77,74542000
2008,31035,MG,2007,1,1,2451,2451,1.0,141310.0,51933.333333333336,9519.0,133672,731779000,5474.44,95604000
2009,31035,MG,2007,1,1,2551,2551,1.0,160180.0,54866.666666666664,10885.0,134119,760548000,5670.7,87397000
2010,31035,MG,2007,1,1,2836,2836,1.0,178130.0,55533.333333333336,11669.0,130963,903934000,6902.21,95203000
2011,31035,MG,2007,1,1,2854,2854,1.0,167605.0,48433.333333333336,10923.0,131177,1009340000,7694.49,95764000
2012,31035,MG,2007,1,1,2724,2724,1.0,158625.0,51235.666666666664,11119.0,131392,1193401000,9082.75,122029000
2013,31035,MG,2007,1,1,2610,2610,1.0,163425.0,57466.78571428572,12090.0,135566,1388583000,10242.86,178682000
2014,31035,MG,2007,1,1,2200,2200,1.0,134550.0,56785.71428571428,10885.0,135878,1472145000,10834.31,157601000
2015,31035,MG,2007,1,1,3508,3508,1.0,226820.0,62000.0,21339.0,136176,1635777000,12012.23,147330000
2016,31035,MG,2007,1,1,3624,3624,1.0,243860.0,64946.0,21600.0,136460,1755089000,12861.56,163726000
2017,31035,MG,2007,1,1,1351,1351,1.0,61679.0,36785.0,6571.0,136730,1756575000,12847.03,187943000
2018,31035,MG,2007,1,1,1343,1343,1.0,59919.0,36394.42857142857,7507.0,134648,2014144000,14958.59,175152000
2019,31035,MG,2007,1,1,1305,1305,1.0,56214.0,36340.92857142857,6632.0,134798,2150626000,15954.44,178739000
2020,31035,MG,2007,1,1,1417,1417,1.0,63367.0,39590.5,7765.0,134944,2308413000,17106.45,238120000
2021,31035,MG,2007,1,1,989,989,1.0,37864.0,37423.07692307692,6754.0,135087,2782273000,20596.16,288296000
2022,31035,MG,2007,1,1,889,889,1.0,36073.0,39615.38461538462,6553.0,122650,,,
2023,31035,MG,2007,1,1,923,923,1.0,40200.0,42307.692307692305,7476.0,,,,
2003,31036,MG,0,0,0,2710,2710,1.0,136950.0,55000.0,4251.0,83369,213539000,2561.37,62281000
2004,31036,MG,0,0,0,2660,2660,1.0,137450.0,55000.0,5693.0,82635,222221000,2689.19,61103000
2005,31036,MG,0,0,0,2870,2870,1.0,152725.0,56111.11111111111,8383.0,82227,250262000,3043.55,61821000
2006,31036,MG,0,0,0,2935,2935,1.0,156100.0,56666.666666666664,9027.0,81821,294964000,3604.99,87070000
2007,31036,MG,0,0,0,3141,3141,1.0,170060.0,57222.22222222222,10292.0,83919,301759000,3595.84,69492000
2008,31036,MG,0,0,0,3330,3330,1.0,183070.0,57888.88888888889,14518.0,86469,345095000,3990.97,77613000
2009,31036,MG,0,0,0,3455,3455,1.0,212900.0,65000.0,17123.0,86596,377480000,4359.09,88728000
2010,31036,MG,0,0,0,3235,3235,1.0,209450.0,65000.0,15410.0,81520,444308000,5450.29,85465000
2011,31036,MG,0,0,0,4040,4040,1.0,254500.0,66666.66666666667,21242.0,81293,480638000,5912.42,105879000
2012,31036,MG,0,0,0,4040,4040,1.0,254500.0,66666.66666666667,18079.0,81077,519542000,6408.01,99947000
2013,31036,MG,0,0,0,3755,3755,1.0,251175.0,68075.44444444444,18888.0,83269,635220000,7628.53,157160000
2014,31036,MG,0,0,0,2750,2750,1.0,178050.0,65277.77777777778,14507.0,83120,637365000,7668.01,138843000
2015,31036,MG,0,0,0,2240,2240,1.0,138240.0,62916.666666666664,11860.0,82978,689187000,8305.66,125816000
2016,31036,MG,0,0,0,2230,2230,1.0,142840.0,64166.666666666664,13073.0,82841,750542000,9060.03,142340000
2017,31036,MG,0,0,0,884,884,1.0,29134.0,33624.77777777778,4208.0,82713,770075000,9310.21,129683000
2018,31036,MG,0,0,0,823,823,1.0,26750.0,32105.222222222223,4970.0,80567,798071000,9905.68,132929000
2019,31036,MG,0,0,0,850,850,1.0,28902.0,34075.444444444445,5291.0,80632,867660000,10760.74,136719000
2020,31036,MG,0,0,0,905,905,1.0,34856.0,38554.22222222222,6017.0,80355,975186000,12135.97,185203000
2021,31036,MG,0,0,0,793,793,1.0,31154.0,39117.11111111111,5989.0,80088,1080234000,13488.09,244161000
2022,31036,MG,0,0,0,715,715,1.0,29320.0,40703.666666666664,5657.0,75119,,,
2023,31036,MG,0,0,0,720,720,1.0,27835.0,40368.11111111111,5207.0,,,,
2003,31037,MG,2007,1,0,2300,2300,1.0,114900.0,50000.0,4611.0,401544,2108364000,5250.64,85881000
2004,31037,MG,2007,1,0,3520,3520,1.0,178200.0,50800.0,8463.0,404528,2294944000,5673.14,100472000
2005,31037,MG,2007,1,0,2223,2223,1.0,123500.0,54000.0,6146.0,406176,2505735000,6169.09,97817000
2006,31037,MG,2007,1,0,2527,2527,1.0,141890.0,54040.0,7158.0,407815,2809632000,6889.48,112470000
2007,31037,MG,2007,1,1,2089,2089,1.0,116646.0,57720.0,8480.0,412088,3152916000,7651.07,126608000
2008,31037,MG,2007,1,1,2093,2093,1.0,116986.0,58120.0,9525.0,418659,3362753000,8032.2,142624000
2009,31037,MG,2007,1,1,1870,1870,1.0,109270.0,60625.0,8024.0,420505,3850806000,9157.57,146355000
2010,31037,MG,2007,1,1,1827,1827,1.0,107660.0,61208.333333333336,8100.0,415696,4334974000,10428.23,140676000
2011,31037,MG,2007,1,1,1699,1699,1.0,99810.0,55312.5,6938.0,417127,4666657000,11187.62,163771000
2012,31037,MG,2007,1,1,1613,1613,1.0,108120.0,59319.458333333336,7423.0,418522,5147527000,12299.3,156874000
2013,31037,MG,2007,1,1,1489,1489,1.0,99440.0,59319.458333333336,6857.0,432644,5835495000,13487.98,217135000
2014,31037,MG,2007,1,1,1242,1242,1.0,80260.0,62142.857142857145,6163.0,434348,6373451000,14673.61,256430000
2015,31037,MG,2007,1,1,1915,1915,1.0,124320.0,61643.6875,10524.0,435981,6865438000,15747.1,241659000
2016,31037,MG,2007,1,1,1130,1130,1.0,72268.0,59357.142857142855,6711.0,437535,7180288000,16410.77,263536000
2017,31037,MG,2007,1,1,1083,1083,1.0,41084.0,36405.47619047619,4949.0,439010,7426044000,16915.43,194131000
2018,31037,MG,2007,1,1,979,979,1.0,36494.0,36504.71428571428,4554.0,434173,7828130000,18029.98,185461000
2019,31037,MG,2007,1,1,996,996,1.0,37181.0,36698.52380952381,4382.0,435461,8493570000,19504.78,190229000
2020,31037,MG,2007,1,1,1117,1117,1.0,45469.0,40053.857142857145,5436.0,436696,8590292000,19671.1,289913000
2021,31037,MG,2007,1,1,908,908,1.0,36459.0,39107.05882352941,6775.0,437891,9476120000,21640.36,373527000
2022,31037,MG,2007,1,1,753,753,1.0,31319.0,40734.375,6426.0,403848,,,
2023,31037,MG,2007,1,1,757,757,1.0,31975.0,41298.0,7303.0,,,,
2003,31038,MG,2007,1,0,180,180,1.0,8340.0,46285.71428571428,250.0,60654,205907000,3394.78,25428000
2004,31038,MG,2007,1,0,200,200,1.0,10040.0,47714.28571428572,301.0,59847,230732000,3855.36,27797000
2005,31038,MG,2007,1,0,253,253,1.0,13050.0,49142.857142857145,609.0,59401,274841000,4626.87,28986000
2006,31038,MG,2007,1,0,253,253,1.0,15590.0,53428.57142857143,780.0,58957,314260000,5330.33,32903000
2007,31038,MG,2007,1,1,303,303,1.0,19980.0,57714.28571428572,2997.0,61951,339449000,5479.31,44943000
2008,31038,MG,2007,1,1,340,340,1.0,22640.0,59142.857142857145,3467.0,63900,364085000,5697.73,47181000
2009,31038,MG,2007,1,1,340,340,1.0,22640.0,59142.857142857145,3396.0,64052,380809000,5945.31,39798000
2010,31038,MG,2007,1,1,325,325,1.0,21590.0,54857.142857142855,5397.0,63208,411465000,6509.7,40308000
2011,31038,MG,2007,1,1,444,444,1.0,31320.0,59142.857142857145,3132.0,63309,462732000,7309.1,56585000
2012,31038,MG,2007,1,1,459,459,1.0,31920.0,59142.857142857145,3192.0,63414,548838000,8654.84,70377000
2013,31038,MG,2007,1,1,504,504,1.0,35520.0,62000.0,3362.0,65428,589352000,9007.64,60175000
2014,31038,MG,2007,1,1,517,517,1.0,36430.0,62000.0,3867.0,65577,637412000,9720.05,76891000
2015,31038,MG,2007,1,1,504,504,1.0,33672.0,60255.857142857145,8418.0,65720,703975000,10711.73,89911000
2016,31038,MG,2007,1,1,484,484,1.0,34512.0,62827.28571428572,6652.0,65857,758262000,11513.76,90483000
2017,31038,MG,2007,1,1,362,362,1.0,13545.0,39350.42857142857,982.0,65988,736526000,11161.51,42452000
2018,31038,MG,2007,1,1,369,369,1.0,13400.0,33797.142857142855,1164.0,64979,772623000,11890.35,44504000
2019,31038,MG,2007,1,1,369,369,1.0,15150.0,38873.0,1340.0,65052,828025000,12728.66,47366000
2020,31038,MG,2007,1,1,259,259,1.0,12470.0,45125.0,1368.0,65123,890995000,13681.73,78206000
2021,31038,MG,2007,1,1,370,370,1.0,19099.0,50486.71428571428,4041.0,65189,986396000,15131.33,123578000
2022,31038,MG,2007,1,1,201,201,1.0,9717.0,47071.42857142857,2711.0,59730,,,
2023,31038,MG,2007,1,1,370,370,1.0,16270.0,43773.28571428572,4881.0,,,,
2003,31039,MG,2006,1,0,776,776,1.0,22278.0,32233.8,1099.0,493563,6308922000,12782.4,55856000
2004,31039,MG,2006,1,0,776,776,1.0,22278.0,32233.8,1115.0,506609,8806148000,17382.53,55526000
2005,31039,MG,2006,1,0,771,771,1.0,34669.0,41577.1,2054.0,513826,8808882000,17143.71,79272000
2006,31039,MG,2006,1,1,731,731,1.0,34439.0,40724.0,2040.0,520991,9738767000,18692.77,112859000
2007,31039,MG,2006,1,1,731,731,1.0,34539.0,41724.0,2045.0,511551,11408311000,22301.41,41801000
2008,31039,MG,2006,1,1,595,595,1.0,30203.0,42208.4,1813.0,525008,12493802000,23797.36,78711000
2009,31039,MG,2006,1,1,595,595,1.0,30203.0,42208.4,1813.0,529788,10581820000,19973.69,55064000
2010,31039,MG,2006,1,1,595,595,1.0,30203.0,42208.4,1809.0,526781,12339918000,23425.14,53431000
2011,31039,MG,2006,1,1,566,566,1.0,35681.0,55692.307692307695,2275.0,530836,13065261000,24612.61,66630000
2012,31039,MG,2006,1,1,580,580,1.0,37145.0,56384.61538461538,2359.0,534763,13924351000,26038.36,70228000
2013,31039,MG,2006,1,1,580,580,1.0,37145.0,56384.61538461538,2620.0,555214,15434341000,27798.9,83198000
2014,31039,MG,2006,1,1,455,455,1.0,28525.0,55000.0,2208.0,559505,15500229000,27703.47,76756000
2015,31039,MG,2006,1,1,567,567,1.0,35240.0,56818.181818181816,3095.0,563624,15233891000,27028.46,72601000
2016,31039,MG,2006,1,1,578,578,1.0,35950.0,56000.0,3168.0,567541,15248555000,26867.76,105279000
2017,31039,MG,2006,1,1,467,467,1.0,15789.0,35756.166666666664,1935.0,571264,17405040000,30467.59,83993000
2018,31039,MG,2006,1,1,493,493,1.0,15717.0,34327.416666666664,2087.0,570401,19467645000,34129.75,81023000
2019,31039,MG,2006,1,1,570,570,1.0,19088.0,35066.666666666664,2382.0,574414,20141325000,35064.13,72102000
2020,31039,MG,2006,1,1,600,600,1.0,22165.0,38916.666666666664,2792.0,578295,20298360000,35100.36,98478000
2021,31039,MG,2006,1,1,422,422,1.0,15466.0,37272.72727272727,2802.0,582032,29683879000,51000.42,131227000
2022,31039,MG,2006,1,1,349,349,1.0,13512.0,39636.36363636364,2336.0,493266,,,
2023,31039,MG,2006,1,1,297,297,1.0,12141.0,42363.63636363636,2156.0,,,,
2003,31040,MG,2007,1,0,1389,1389,1.0,69286.0,36074.05882352941,2209.0,243244,760396000,3126.06,92455000
2004,31040,MG,2007,1,0,1391,1391,1.0,77176.0,39603.470588235294,2219.0,245084,839123000,3423.82,105265000
2005,31040,MG,2007,1,0,1485,1485,1.0,85231.0,43603.58823529412,2681.0,246106,989999000,4022.65,137594000
2006,31040,MG,2007,1,0,1159,1159,1.0,68211.0,48829.41176470588,3095.0,247115,1130495000,4574.77,124075000
2007,31040,MG,2007,1,1,1168,1168,1.0,70276.0,48947.05882352941,1971.0,246021,1261700000,5128.42,165548000
2008,31040,MG,2007,1,1,1811,1811,1.0,102435.0,47735.294117647056,3361.0,254474,1348780000,5300.27,167583000
2009,31040,MG,2007,1,1,1866,1866,1.0,106565.0,49205.882352941175,3985.0,255683,1459812000,5709.46,165412000
2010,31040,MG,2007,1,1,1866,1866,1.0,106565.0,49205.882352941175,4106.0,253421,1739907000,6865.68,176649000
2011,31040,MG,2007,1,1,1969,1969,1.0,107300.0,48058.82352941176,6438.0,254415,2108286000,8286.8,262794000
2012,31040,MG,2007,1,1,2108,2108,1.0,107870.0,49340.35294117647,6546.0,255385,2199390000,8612.06,223518000
2013,31040,MG,2007,1,1,2193,2193,1.0,107165.0,46624.294117647056,6852.0,264130,2413985000,9139.38,209161000
2014,31040,MG,2007,1,1,2030,2030,1.0,101650.0,50312.5,7149.0,265282,2764586000,10421.31,286675000
2015,31040,MG,2007,1,1,2294,2294,1.0,113405.0,50375.0,8075.0,266390,2944430000,11053.08,272382000
2016,31040,MG,2007,1,1,1274,1274,1.0,71760.0,55357.142857142855,4993.0,267441,3228233000,12070.82,329791000
2017,31040,MG,2007,1,1,1285,1285,1.0,40553.0,36162.17647058824,4701.0,268439,3347825000,12471.46,289918000
2018,31040,MG,2007,1,1,1054,1054,1.0,32453.0,32140.764705882353,4070.0,265774,3497641000,13160.21,259486000
2019,31040,MG,2007,1,1,1091,1091,1.0,34254.0,32676.470588235294,4054.0,266686,3764505000,14115.87,206622000
2020,31040,MG,2007,1,1,1044,1044,1.0,36086.0,35218.75,4210.0,267565,4177774000,15614.05,371061000
2021,31040,MG,2007,1,1,861,861,1.0,28335.0,34664.28571428572,4967.0,268414,4725937000,17606.89,498162000
2022,31040,MG,2007,1,1,701,701,1.0,24612.0,37214.28571428572,4121.0,254573,,,
2023,31040,MG,2007,1,1,721,721,1.0,28000.0,40678.57142857143,4818.0,,,,
2003,31041,MG,2007,1,0,930,930,1.0,55762.0,53692.307692307695,1686.0,146255,527277000,3605.19,91411000
2004,31041,MG,2007,1,0,927,927,1.0,55693.0,53692.307692307695,1594.0,144935,603233000,4162.09,113047000
2005,31041,MG,2007,1,0,923,923,1.0,55684.0,54000.0,1673.0,144205,692156000,4799.81,116245000
2006,31041,MG,2007,1,0,1005,1005,1.0,62807.0,53846.153846153844,2586.0,143478,805236000,5612.26,124328000
2007,31041,MG,2007,1,1,1020,1020,1.0,63426.0,51923.07692307692,1896.0,146412,840941000,5743.66,133306000
2008,31041,MG,2007,1,1,1028,1028,1.0,64288.0,52615.38461538462,2222.0,150741,936786000,6214.54,152416000
2009,31041,MG,2007,1,1,1050,1050,1.0,66224.0,53038.46153846154,2516.0,150865,1071918000,7105.15,176313000
2010,31041,MG,2007,1,1,1050,1050,1.0,66195.0,52846.153846153844,2567.0,149404,1111216000,7437.66,157723000
2011,31041,MG,2007,1,1,1102,1102,1.0,68876.0,52808.38461538462,3952.0,149495,1331536000,8906.89,247970000
2012,31041,MG,2007,1,1,1002,1002,1.0,66089.0,55265.38461538462,4310.0,149587,1494703000,9992.2,288427000
2013,31041,MG,2007,1,1,1002,1002,1.0,66133.0,55416.692307692305,4505.0,154177,1619153000,10501.91,239638000
2014,31041,MG,2007,1,1,911,911,1.0,56969.0,52961.53846153846,4138.0,154384,1770795000,11470.07,292862000
2015,31041,MG,2007,1,1,350,350,1.0,19822.0,52536.46153846154,1994.0,154582,1812868000,11727.55,262234000
2016,31041,MG,2007,1,1,294,294,1.0,14920.0,50416.769230769234,1420.0,154773,1936274000,12510.41,329846000
2017,31041,MG,2007,1,1,564,564,1.0,26461.0,48948.0,2684.0,154952,2083381000,13445.33,330922000
2018,31041,MG,2007,1,1,782,782,1.0,32534.0,41559.53846153846,3149.0,152216,2029822000,13335.14,223752000
2019,31041,MG,2007,1,1,737,737,1.0,33542.0,44500.92307692308,3130.0,152223,2145998000,14097.73,200273000
2020,31041,MG,2007,1,1,705,705,1.0,34233.0,47231.769230769234,3468.0,152232,2508810000,16480.17,369520000
2021,31041,MG,2007,1,1,621,621,1.0,27564.0,43820.083333333336,5026.0,152238,2884608000,18948.02,506057000
2022,31041,MG,2007,1,1,449,449,1.0,21846.0,47272.72727272727,4037.0,146293,,,
2023,31041,MG,2007,1,1,529,529,1.0,25677.0,48348.583333333336,5442.0,,,,
2003,31042,MG,2016,1,0,1233,1233,1.0,95350.0,51428.57142857143,2894.0,78526,478125000,6088.75,110328000
2004,31042,MG,2016,1,0,1368,1368,1.0,87748.0,49500.0,2656.0,79379,590796000,7442.72,154376000
2005,31042,MG,2016,1,0,1286,1286,1.0,83165.0,56514.125,2488.0,79849,671299000,8407.11,169229000
2006,31042,MG,2016,1,0,1512,1512,1.0,104934.0,57738.5,4177.0,80316,739220000,9203.89,181967000
2007,31042,MG,2016,1,0,9406,9406,1.0,740110.0,58125.0,29558.0,78699,837749000,10644.98,250073000
2008,31042,MG,2016,1,0,14679,14679,1.0,1237500.0,69277.77777777778,46041.0,81359,883294000,10856.75,233205000
2009,31042,MG,2016,1,0,17417,17417,1.0,1554689.0,71576.66666666667,50468.0,81709,1023903000,12531.09,255167000
2010,31042,MG,2016,1,0,12288,12288,1.0,1135746.0,70521.11111111111,43234.0,81643,1180254000,14456.28,270376000
2011,31042,MG,2016,1,0,12891,12891,1.0,1083145.0,65832.22222222222,62718.0,81981,1608016000,19614.5,405255000
2012,31042,MG,2016,1,0,13017,13017,1.0,986990.0,61490.11111111111,51196.0,82311,1646445000,20002.73,391589000
2013,31042,MG,2016,1,0,16036,16036,1.0,1244503.0,63136.333333333336,60398.0,85144,1642422000,19289.93,419591000
2014,31042,MG,2016,1,0,17953,17615,0.9811730629978277,1151498.0,63443.88888888889,62499.0,85531,1886174000,22052.52,413454000
2015,31042,MG,2016,1,0,17718,17718,1.0,985049.0,61132.11111111111,65305.0,85904,1987784000,23139.6,387767000
2016,31042,MG,2016,1,1,18202,18202,1.0,1310084.0,64626.88888888889,94298.0,86257,2398073000,27801.49,614881000
2017,31042,MG,2016,1,1,14911,14911,1.0,1077745.0,55494.555555555555,81986.0,86594,2274700000,26268.56,454837000
2018,31042,MG,2016,1,1,21171,21171,1.0,1454610.0,50571.11111111111,106875.0,85780,2334713000,27217.45,449728000
2019,31042,MG,2016,1,1,21103,21103,1.0,1449300.0,51190.88888888889,107498.0,86090,2533178000,29424.76,423629000
2020,31042,MG,2016,1,1,21972,21972,1.0,1527794.0,52944.444444444445,116182.0,86391,2873458000,33261.08,667092000
2021,31042,MG,2016,1,1,20030,20030,1.0,1372966.0,56714.28571428572,179751.0,86682,3612208000,41671.95,1113543000
2022,31042,MG,2016,1,1,20182,20182,1.0,1418752.0,58142.857142857145,180668.0,84341,,,
2023,31042,MG,2016,1,1,19608,19608,1.0,1404374.0,60200.0,185570.0,,,,
2003,31043,MG,2017,1,0,1595,1595,1.0,89225.0,52000.0,1807.0,415992,3088394000,7424.17,124424000
2004,31043,MG,2017,1,0,1409,1409,1.0,91245.0,63000.0,6307.0,432027,3944305000,9129.77,138965000
2005,31043,MG,2017,1,0,1134,1134,1.0,72045.0,62000.0,6475.0,440902,4308728000,9772.53,141153000
2006,31043,MG,2017,1,0,1104,1084,0.9818840579710145,70045.0,63000.0,2787.0,449710,4943168000,10991.9,143837000
2007,31043,MG,2017,1,0,1114,1114,1.0,71545.0,63000.0,2878.0,456384,5468863000,11983.03,159602000
2008,31043,MG,2017,1,0,1014,1014,1.0,66545.0,63000.0,2221.0,472696,6501641000,13754.38,167989000
2009,31043,MG,2017,1,0,2655,2655,1.0,196175.0,68000.0,7064.0,480579,6160645000,12819.21,189292000
2010,31043,MG,2017,1,0,2675,2675,1.0,191775.0,65000.0,6781.0,483473,7487741000,15487.4,208218000
2011,31043,MG,2017,1,0,2410,2410,1.0,173775.0,66000.0,13022.0,490502,8709540000,17756.38,262997000
2012,31043,MG,2017,1,0,2410,2410,1.0,173775.0,66000.0,13068.0,497307,9813883000,19734.05,276673000
2013,31043,MG,2017,1,0,1935,1935,1.0,139725.0,66111.11111111111,8949.0,519830,11015086000,21189.79,347383000
2014,31043,MG,2017,1,0,1395,1395,1.0,101800.0,68500.0,10078.0,526918,11918138000,22618.58,357815000
2015,31043,MG,2017,1,0,1554,1554,1.0,88790.0,63000.0,8610.0,533720,12257020000,22965.26,353144000
2016,31043,MG,2017,1,0,717,717,1.0,48660.0,67222.22222222222,4800.0,540190,13002119000,24069.53,423635000
2017,31043,MG,2017,1,1,455,455,1.0,24422.0,45518.181818181816,2286.0,546334,14632531000,26783.12,424447000
2018,31043,MG,2017,1,1,509,509,1.0,25215.0,41075.818181818184,2614.0,553325,15124943000,27334.65,429535000
2019,31043,MG,2017,1,1,509,509,1.0,25297.0,41386.36363636364,2584.0,560534,16304254000,29087.0,501227000
2020,31043,MG,2017,1,1,576,576,1.0,31072.0,45090.90909090909,3125.0,567507,17110378000,30150.07,672506000
2021,31043,MG,2017,1,1,378,378,1.0,19920.0,44176.444444444445,3002.0,574219,20850692000,36311.39,863247000
2022,31043,MG,2017,1,1,349,349,1.0,19222.0,46222.22222222222,2957.0,591071,,,
2023,31043,MG,2017,1,1,347,347,1.0,20279.0,49392.11111111111,3222.0,,,,
2003,31044,MG,2006,1,0,1494,1494,1.0,97156.0,54709.833333333336,2903.0,148319,946321000,6380.31,79539000
2004,31044,MG,2006,1,0,1574,1574,1.0,110712.0,58536.166666666664,3450.0,150544,1088161000,7228.19,90874000
